id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
18255,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta
48525,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White & Blue  Striped Dress
19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Women Printed White T-shirt
3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women's Black Miss T-shirt
52883,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Printed Blue Sari
45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Kurta
12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Kurtas
42649,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Alma Women Black Kurta
57995,Women,Apparel,Dress,Dresses,Black,Fall,2012,Casual,Latin Quarters Women & White Black Dress
38838,Women,Apparel,Dress,Dresses,Pink,Fall,2012,Casual,Latin Quarters Women Pink & Black Printed Dress
21129,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,s.Oliver Women Printed Red Top
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Jealous 21 Women Printed Lavender Top
30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Kurta
22758,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012,Ethnic,Vishudh Women Red & White Salwar and Dupatta
57961,Women,Apparel,Saree,Sarees,Black,Fall,2012,Ethnic,Prafful Women Black & Grren Sari
39122,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012,Casual,Aneri Women Blue Leggings
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans
29182,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,United Colors of Benetton Women White Tunics
7308,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women's Sleeveless Light Blue Top
30893,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala
5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,ADIDAS Women's Tunic Blue T-shirt
35985,Women,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Flying Machine Women Poppy Red T-shirt
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual,Mineral Cream Dress
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Femella Women Purple T-Shirt
52877,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic,FNF Multi Coloured Sari
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Tights
57959,Women,Apparel,Saree,Sarees,Turquoise Blue,Fall,2012,Ethnic,Prafful Turquoise Blue Printed Sari
24497,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Mother Earth Women Black Printed Kurta
57165,Women,Apparel,Topwear,Tops,Magenta,Summer,2012,Casual,Elle Women Magenta Clash Top
42685,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Alma Women White Printed Kurta
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Navy Blue Kurta
50340,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012,Ethnic,Aurelia Women Brown Printed Kurti
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Jeans
46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Fabindia Women Orange Printed Kurta
14030,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Women Printed White Tshirts
11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011,Ethnic,W Women Printed  Beige Kurtas
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit
18299,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aneri Women Zeenat Black Kurta
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black T-shirt
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Gini and Jony Girl's Arella Blue Kidswear
53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012,Ethnic,Alma Women Printed Beige Kurta
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,Urban Yoga Women Solid Blue Track Pants
33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011,Casual,Arrow Woman Solid Green Dress
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tokyo Talkies Women Printed Red T-shirt
4919,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Veeya Pink Kidswear
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Palm Tree Girls Sp Jace Sko White Skirts
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Women Yellow T-shirt
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Sepia Women Teal Top
34295,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012,Ethnic,Fabindia Orange Silk Dupatta
23222,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Aneri Women Freya Red Kurta
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Wrangler Women Blue Molly Jeans
4773,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011,Sports,ADIDAS Women 3S Blue Capri
21111,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,s.Oliver Women Check Purple Top
10656,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Girl Little frock Pink Tops
57191,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top
11784,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women Solid Black Tshirts
42671,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta
12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,W Women Printed Pink Kurtas
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans
49636,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Mineral Blue & White Skirt
25922,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Femella Women Navy Blue T-shirt
58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Puma Women Yellow T-shirt
40589,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Aurelia Women Printed White Kurta
35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Flying Machine Women Grey T-shirt
30894,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala
57966,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Multi Coloured Sari
39125,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2012,Casual,Aneri Women Purple Leggings
37279,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Tantra Women Pink Curly Heart T-shirt
11589,Women,Apparel,Topwear,Kurtas,Red,Summer,2011,Ethnic,W Women Printed Red Kurta
2689,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Inkfruit Women Happy Dolphin Purple T-shirt
26905,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,Jealous 21 Women Off White Top
22599,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Sports,Nike Women Yellow T-shirt
30860,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Fabindia Women Printed Maroon Kurta
57992,Women,Apparel,Topwear,Shirts,Purple,Fall,2012,Casual,Latin Quarters Women Purple Shirt
40119,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,ADIDAS Women Orange T-shirt
3931,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women's Black Butterfly T-shirt
52884,Women,Apparel,Saree,Sarees,Orange,Fall,2012,Ethnic,FNF Orange Printed Sari
59662,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multi Colour Evening Wear Sari
4926,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Gini and Jony Girl's Valencia Green Blue Infant Kidswear
48522,Women,Apparel,Dress,Jumpsuit,Blue,Winter,2011,Casual,French Connection Women Blue Jumpsuit
12768,Women,Apparel,Topwear,Tunics,Green,Fall,2011,Ethnic,Mother Earth Women Plain Mangalgiri Green Tunics
54941,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Do u speak green Women Teal Top
36732,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Liana Blue Jeans
5809,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Casual,Puma Women Black Capris
32392,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt
22100,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Vishudh Women Printed Blue Kurta
43305,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Shirt
36500,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Folklore Women Brown Kurta
40580,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,W Women White Top
52879,Women,Apparel,Saree,Sarees,Magenta,Fall,2012,Ethnic,FNF Magenta Printed Sari
27224,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,Doodle Kids Girl Printed White Dress
22756,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,BIBA Women Solid Red Kurta
10694,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Girl Be Born Pink Tops
57153,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012,Casual,Elle Women Peach T-shirt
37284,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Tantra Women Purple Shopping T-shirt
20233,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Wrangler Women Felt Grey Sweater
11574,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011,Ethnic,W Women Printed Grey Kurtas
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans
46021,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012,Ethnic,Fabindia Women Orange Kurti
7306,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,UCB Women's Sleeveless Off White Dress
42647,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Alma Women Purple Printed Kurta
12137,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011,Ethnic,Aurelia Women Solid Navy Blue Kurtas
50382,Women,Apparel,Bottomwear,Salwar and Dupatta,Cream,Summer,2012,Ethnic,Vishudh Women Printed Cream Salwar and Dupatta
21127,Women,Apparel,Topwear,Tops,Navy Blue,Fall,2011,Casual,s.Oliver Women Printed Navy Blue Top
38836,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Latin Quarters Women Blue Dress
10660,Women,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Doodle Girl Hot shorts ice wash Blue Shorts
11580,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas
30869,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige Kurta
23442,Women,Apparel,Topwear,Tunics,Orange,Fall,2011,Casual,Satya Paul Women Orange Printed Tunic
29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Women Washed Blue Jeans
42223,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Sepia Women Blue Striped Top
3938,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Jealous 21 Women's White Blue T-shirt
19987,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,United Colors of Benetton Women Solid Blue Top
23214,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Aneri Women Sagar Cream Kurta
40574,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,W Women White Kurta
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings
27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Blue Capris
19726,Women,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Shirt
10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Women Aspen Yellow Tshirts
50349,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Aurelia Women Red Kurta
22769,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,BIBA Women Printed Maroon Kurta
25914,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012,Casual,Femella Women Olive Leggings
16138,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Tokyo Talkies Women Printed Grey Top
34268,Women,Apparel,Topwear,Dupatta,Purple,Summer,2012,Ethnic,Fabindia Women Printed Purple Dupatta
19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Jacket
18290,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Aneri Women Shabarana Orange Kurta
3907,Women,Apparel,Bottomwear,Track Pants,Cream,Summer,2011,Casual,Urban Yoga Women's Fitted Yoga Cream Track Pant
35940,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Flying Machine Women Viscose Black Capris
48514,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,French Connection Women Grey Top
51439,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Myntra Women Grey Top
59654,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Evening Wear Sari
4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear
30856,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Green Bijli Print Khadi Kurta
26933,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Jealous 21 Women Black Top
57198,Women,Apparel,Topwear,Tops,Multi,Summer,2012,Casual,Elle Women Multi Coloured Top
42678,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012,Ethnic,Alma Women Navy Blue Printed Kurta
12108,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,W Women Printed Pink Kurtis
42224,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Sepia Women White Top
23213,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Aneri Women Gauri White Kurta
6471,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,ADIDAS Women's Polo Grey T-shirt
40573,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012,Ethnic,W Women Cream Kurta
4928,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Gini and Jony Girl's Venice Green Blue Infant Kidswear
11587,Women,Apparel,Topwear,Kurtis,White,Summer,2011,Ethnic,W Women Printed White Kurtis
2687,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Inkfruit Women's Love Wood Orange T-shirt
54725,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic,Shree Women Coral Coloured Printed Kurta
12130,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Aurelia Women Printed Green Kurtas
42640,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Casual,W Women Red Dress
50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012,Ethnic,Vishudh Women Pink Salwar and Dupatta
20234,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Wrangler Women Baroque Polo Turquoise T-shirt
37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,Tantra Women Brown Fight Peace T-shirt
11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011,Ethnic,W Women Printed Green Kurtas
27011,Women,Apparel,Bottomwear,Capris,White,Summer,2012,Casual,Jealous 21 Women White Capris
7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,UCB Women Stripe Short Sleeve Blue White Top
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Kids Girl Printed Blue Dress
22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta
57968,Women,Apparel,Saree,Sarees,Rust,Fall,2012,Ethnic,Prafful Rust Sari
20006,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,United Colors of Benetton Women Printed Green T-shirt
10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Doodle Girl Cute Purple Tops
57154,Women,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Elle Women Grey Melange T-shirt
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mineral Women Pink Top
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Dress
13472,Women,Apparel,Dress,Dresses,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Dress
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,United Colors of Benetton Women Yellow T-shirt
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aurelia Women Brown Kurta
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012,Casual,Spykar Women Cult Multi T-shirt
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Arrow Woman Grey Shirt
21923,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,BIBA Women Printed Black Kurta
10658,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Girl Little frock White Tops
30851,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Fabindia Women Printed Green Kurta
26934,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Jealous 21 Women Black Dress
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans
18263,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011,Ethnic,Aneri Women Nancy Yellow Kurta
48513,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,French Connection Women Black Top
59653,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green & Pink Evening Wear Sari
4917,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Vollie Pink Kidswear
52089,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Women Black T-shirt
3900,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Disney Kids Girl Pooh Pink And White Top
18297,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011,Ethnic,Aneri Women Kaalki Multi Coloured Kurta
6688,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,UCB Women's V Neck Black T-shirt
25913,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012,Casual,Femella Women Blue Leggings
18899,Women,Apparel,Topwear,Tops,Maroon,Fall,2011,Casual,Arrow Woman Igor Maroon Top
57957,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,Prafful Multi Coloured Sari
20039,Women,Apparel,Bottomwear,Tights,Olive,Fall,2011,Casual,United Colors of Benetton Women Olive Floral Design Tights
24499,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Mother Earth Women Green Printed Kurta
34439,Women,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Myntra Women Explorer White T-shirt
46019,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Fabindia Women White Printed Kurta
57108,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top
39177,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aneri Women Purple Printed Kurta
25528,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Wrangler Women Salena Navy Blue Check Shirt
6881,Women,Apparel,Topwear,Tops,Peach,Summer,2011,Casual,Forever New Women Sleeveless Peach Top
46248,Women,Apparel,Topwear,Tops,Teal,Summer,2012,Casual,Fusion Beats Women Teal Top
43508,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women Navy Blue Striped Dress
27871,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers For Her Striped White Shirt
27429,Women,Apparel,Topwear,Tshirts,Pink,Winter,2015,Casual,Jockey Women Pink T-shirt
28461,Women,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Urban Yoga Women Black Capris
4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Palm Tree Girl's Benita Blue Kidswear
39721,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Arrow Woman Grey Printed Top
25970,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Femella Women White Top
11379,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,United Colors Of Benetton Women Winter Blue Top
33029,Women,Apparel,Topwear,Kurtis,Off White,Summer,2012,Ethnic,Mother Earth Women Printed Off White Kurti
18200,Women,Apparel,Topwear,Sweaters,Red,Fall,2011,Casual,Jealous 21 Women Stripes Red Sweater
8785,Women,Apparel,Topwear,Jackets,Pink,Fall,2011,Casual,Lotto Women Cathy Pink Jacket
59630,Women,Apparel,Saree,Sarees,Orange,Fall,2012,Ethnic,FNF Orange Wedding Collection Sari
45861,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Vishudh Women Maroon Kurta
3963,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Jealous 21 Women Black V Neck Party Top
56812,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurti
39183,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurta
26359,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Arrow Women Black Top
6875,Women,Apparel,Dress,Dresses,Black,Summer,2011,Casual,Forever New Women's Gold Sleeveless Black Dress
26957,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Jealous 21 Women Purple Shirt
27885,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Scullers For Her Blue Shirt
30832,Women,Apparel,Bottomwear,Churidar,Blue,Summer,2012,Ethnic,Fabindia Women Printed Blue & Red Churidar
33016,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Mother Earth Women Striped Black & Maroon Kurta
58729,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Women Blue T-shirt
44376,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012,Casual,ONLY Women Blue Waistcoat
33224,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Sepia Women Striped Black Top
27416,Women,Apparel,Bottomwear,Capris,Grey Melange,Winter,2015,Casual,Jockey Women Grey Melange Relaxed Fit Capris 1306
34001,Women,Apparel,Topwear,Tops,Brown,Summer,2012,Casual,Femella Women Brown Top
7706,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Jealous 21 Women's She's Got Attitude Black Top
54580,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Sushilas Women Printed Red Kurta
